smiles,solubility,logp
O=C(O)C(C(C(C(C(=C1)C=C(C2)C(C)C)C2)(CC3)C)C1)(C3)C,-3.8,6.46
c1ccc2OC(=O)C(C(C(=O)OCC)C3=C(O)c4ccccc4OC3=O)=C(O)c2c1,-3.66,1.88
NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O,-0.5,-8.78
c1c(Cl)ccc(OC)c1C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2,-5.09,4.79
C1C(O)CC2=CCC3C4CC5OC6(OCC(C)CC6)C(C)C5C4(C)CCC3C2(C)C1,-7.32,6.34
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-7.89,6.98
O=C(OCC)c(ccc(N)c1)c1,-2.32,1.8
O=C(Oc(c(ccc1)C(=O)O)c1)C,-1.72,1.13
c1ccccc1N2C(=O)C=C(C)N2C,-0.56,0.59
n(c(nc(n1)NC(C)C)NCC)c1Cl,-3.85,2.82
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.34,1.33
O=C(N(C)C)Nc(ccc(c1Cl)Cl)c1,-3.8,2.67
O=C(N(N=CC(OC(N(=O)=O)=C1)=C1)CC2=O)N2,-3.47,-0.17
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99,2.16
O=C(N(c(c(cc(c1)Cl)C(=N2)c(cccc3)c3)c1)C)C2,-3.76,2.7
C1C(=O)C=C2CCC3C4CCC(O)C4(C)CCC3C2(C)C1,-4.09,3.27
C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl,-4.6,4.26
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,3.73
O(P(OCC)(Oc(nc(nc1C)C(C)C)c1)=S)CC,-3.64,3.86
O=C(OC(c1cccc2)(c(ccc(O)c3)c3)c(ccc(O)c4)c4)c12,-2.9,3.06
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37,2.29
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.49,4.66
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,-2.47,3.52
c(ccc(c1)Cl)(c1)C(c(ccc(c2)Cl)c2)C(Cl)(Cl)Cl,-7.15,6.79
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,6.6
